Order_ID,Order_Date,Customer_ID,Category,Product,Quantity,Unit_Price,Total_Amount,City,Payment_Mode
ORD10216,2025-02-09,CUST251,Grocery,Cooking Oil,2,199,398,Kolkata,Cash
ORD10556,2025-03-31,CUST120,Home,Mixer Grinder,1,2499,2499,Kolkata,UPI
ORD10567,2025-08-29,CUST353,Electronics,Headphones,2,999,1998,Kolkata,Cash
ORD10763,2025-12-17,CUST291,Home,Mixer Grinder,2,199,398,Delhi,Card
ORD10475,2025-04-30,CUST212,Home,Mixer Grinder,1,99,99,Lucknow,Card
ORD10457,2025-12-27,CUST120,Electronics,Mobile Charger,3,2499,7497,Delhi,UPI
ORD10812,2025-04-03,CUST219,Home,Table Lamp,4,2499,9996,Pune,UPI
ORD10261,2025-05-26,CUST140,Clothing,Jeans,3,999,2997,Mumbai,Cash
ORD10817,2025-10-19,CUST114,Clothing,Jacket,4,1499,5996,Kolkata,Cash
ORD10036,2025-09-07,CUST179,Clothing,Kurta,5,1499,7495,Delhi,UPI
ORD10828,2025-07-18,CUST367,Grocery,Cooking Oil,1,499,499,Lucknow,Cash
ORD10912,2025-09-01,CUST164,Electronics,Smart Watch,4,1499,5996,Delhi,Cash
ORD10310,2025-04-24,CUST212,Electronics,Smart Watch,3,999,2997,Delhi,UPI
ORD10277,2025-08-19,CUST381,Clothing,T-Shirt,4,999,3996,Mumbai,Card
ORD10637,2025-03-22,CUST285,Clothing,Jeans,2,199,398,Jaipur,Card
ORD10655,2025-10-14,CUST384,Home,Table Lamp,2,299,598,Kanpur,UPI
ORD10623,2025-07-03,CUST256,Clothing,Kurta,4,499,1996,Kanpur,Card
ORD10836,2025-04-02,CUST328,Electronics,Headphones,4,499,1996,Jaipur,UPI
ORD10845,2025-06-25,CUST378,Home,Table Lamp,5,2499,12495,Pune,Cash
ORD10394,2025-11-27,CUST188,Grocery,Biscuits,5,1499,7495,Jaipur,Cash
ORD10108,2025-02-07,CUST395,Electronics,Headphones,4,499,1996,Pune,Card
ORD10350,2025-07-23,CUST140,Clothing,Jacket,3,2499,7497,Mumbai,UPI
ORD10525,2025-11-01,CUST244,Electronics,Smart Watch,5,1499,7495,Mumbai,Card
ORD10785,2025-07-29,CUST107,Grocery,Cooking Oil,2,99,198,Mumbai,UPI
ORD10048,2025-01-02,CUST270,Electronics,Bluetooth Speaker,3,99,297,Kolkata,Cash
ORD10204,2025-06-30,CUST359,Clothing,Jacket,5,99,495,Lucknow,UPI
ORD10632,2025-01-21,CUST265,Home,Table Lamp,4,99,396,Lucknow,Card
ORD10022,2025-02-10,CUST143,Grocery,Rice 5kg,2,999,1998,Pune,UPI
ORD10403,2025-06-29,CUST319,Grocery,Cooking Oil,5,1499,7495,Delhi,Card
ORD10947,2025-08-16,CUST110,Grocery,Biscuits,3,499,1497,Mumbai,Cash
ORD10084,2025-10-04,CUST126,Clothing,T-Shirt,4,99,396,Mumbai,Cash
ORD10131,2025-09-17,CUST236,Clothing,Kurta,3,2499,7497,Kolkata,Cash
ORD10416,2025-02-16,CUST148,Clothing,Jeans,4,1499,5996,Lucknow,Cash
ORD10896,2025-11-28,CUST146,Clothing,Kurta,1,1499,1499,Mumbai,Card
ORD10978,2025-03-27,CUST378,Grocery,Rice 5kg,5,2499,12495,Mumbai,UPI
ORD10990,2025-09-14,CUST223,Clothing,Jacket,3,199,597,Jaipur,Card
ORD10842,2025-02-24,CUST266,Grocery,Rice 5kg,4,2499,9996,Jaipur,Card
ORD10742,2025-03-27,CUST192,Clothing,Kurta,4,99,396,Jaipur,UPI
ORD10698,2025-07-23,CUST368,Home,Mixer Grinder,1,2499,2499,Kolkata,Cash
ORD10287,2025-12-20,CUST204,Clothing,Kurta,2,499,998,Kanpur,Card
ORD10124,2025-07-31,CUST127,Home,Mixer Grinder,5,499,2495,Delhi,Card
ORD10034,2025-09-06,CUST346,Electronics,Mobile Charger,2,499,998,Delhi,UPI
ORD10788,2025-10-20,CUST374,Home,Water Bottle,4,999,3996,Jaipur,Card
ORD10517,2025-07-08,CUST337,Electronics,Smart Watch,2,299,598,Jaipur,UPI
ORD10924,2025-04-10,CUST283,Clothing,Jeans,4,1499,5996,Mumbai,Cash
ORD10020,2025-03-24,CUST376,Grocery,Cooking Oil,3,2499,7497,Kolkata,Card
ORD10220,2025-12-14,CUST392,Clothing,Kurta,2,299,598,Kanpur,UPI
ORD10892,2025-03-18,CUST100,Clothing,Kurta,1,499,499,Lucknow,Card
ORD10580,2025-12-03,CUST264,Grocery,Cooking Oil,1,499,499,Jaipur,UPI
ORD10482,2025-04-04,CUST262,Electronics,Bluetooth Speaker,5,99,495,Kolkata,Card
ORD10932,2025-01-07,CUST308,Grocery,Rice 5kg,5,2499,12495,Delhi,Cash
ORD10357,2025-07-19,CUST376,Grocery,Cooking Oil,5,2499,12495,Mumbai,UPI
ORD10662,2025-11-03,CUST361,Clothing,Jeans,1,2499,2499,Jaipur,Card
ORD10225,2025-05-01,CUST297,Electronics,Bluetooth Speaker,5,299,1495,Lucknow,UPI
ORD10760,2025-05-17,CUST320,Grocery,Cooking Oil,2,99,198,Mumbai,Card
ORD10093,2025-05-19,CUST375,Home,Bedsheet,5,1499,7495,Kolkata,UPI
ORD10804,2025-01-26,CUST155,Electronics,Smart Watch,3,99,297,Kanpur,Cash
ORD10746,2025-07-23,CUST100,Clothing,Jacket,4,499,1996,Pune,Cash
ORD10280,2025-08-31,CUST365,Electronics,Mobile Charger,3,2499,7497,Kanpur,Cash
ORD10765,2025-08-19,CUST341,Electronics,Smart Watch,1,299,299,Lucknow,UPI
ORD10605,2025-12-26,CUST322,Home,Mixer Grinder,2,999,1998,Pune,Cash
ORD10401,2025-12-01,CUST226,Home,Bedsheet,4,99,396,Mumbai,Cash
ORD10258,2025-11-25,CUST137,Home,Mixer Grinder,2,299,598,Kanpur,UPI
ORD10945,2025-05-22,CUST157,Clothing,T-Shirt,1,199,199,Pune,Cash
ORD10773,2025-12-17,CUST280,Home,Bedsheet,1,299,299,Mumbai,Card
ORD10551,2025-02-24,CUST354,Electronics,Smart Watch,1,2499,2499,Delhi,Card
ORD10202,2025-11-18,CUST352,Grocery,Cooking Oil,1,199,199,Kanpur,Card
ORD10313,2025-02-01,CUST380,Clothing,T-Shirt,5,99,495,Jaipur,Cash
ORD10291,2025-05-28,CUST206,Clothing,Jeans,3,2499,7497,Pune,Card
ORD10764,2025-11-14,CUST175,Electronics,Headphones,1,199,199,Kolkata,UPI
ORD10950,2025-03-09,CUST256,Home,Table Lamp,3,999,2997,Delhi,UPI
ORD10184,2025-04-26,CUST319,Clothing,T-Shirt,3,999,2997,Kolkata,Card
ORD10251,2025-10-15,CUST160,Grocery,Biscuits,5,499,2495,Mumbai,UPI
ORD10824,2025-05-02,CUST290,Clothing,Kurta,1,499,499,Kanpur,UPI
ORD10941,2025-06-30,CUST236,Home,Bedsheet,2,299,598,Jaipur,Card
ORD10392,2025-03-01,CUST193,Clothing,T-Shirt,2,299,598,Mumbai,Card
ORD10905,2025-01-26,CUST257,Grocery,Rice 5kg,2,1499,2998,Kolkata,Cash
ORD10731,2025-11-14,CUST286,Electronics,Bluetooth Speaker,2,99,198,Kolkata,Card
ORD10555,2025-04-29,CUST333,Electronics,Headphones,3,1499,4497,Mumbai,UPI
ORD10367,2025-03-13,CUST237,Grocery,Cooking Oil,4,199,796,Mumbai,UPI
ORD10536,2025-04-13,CUST275,Home,Mixer Grinder,2,199,398,Kanpur,Card
ORD10920,2025-08-16,CUST396,Home,Mixer Grinder,1,199,199,Mumbai,UPI
ORD10212,2025-12-06,CUST172,Grocery,Tea Pack,1,999,999,Mumbai,UPI
ORD10538,2025-08-20,CUST240,Grocery,Tea Pack,1,99,99,Delhi,Cash
ORD10176,2025-12-02,CUST382,Home,Mixer Grinder,1,2499,2499,Pune,Cash
